"","V1","V2","V3","V4","F1","F2","theta_V1","theta_V2","theta_V3","theta_V4","theta_F1","theta_F2"
"19",0,0.3,0,0,3,3,0.0189720608599794,0.0289871584570976,0.0186462572517731,0.0338482576352799,0.346756557538451,0.164067757350382
"20",0.1,0.3,0,0,3,3,0.0208945398306948,0.0290085865948617,0.0186614391591078,0.0338542170945198,0.346896392862778,0.164243468116495
"21",0.2,0.3,0,0,3,3,0.0232222064791788,0.0290345698650171,0.0186798513796703,0.0338614458335339,0.347066096406765,0.164456686550671
"22",0.3,0.3,0,0,3,3,0.0260857582639592,0.0290665937930191,0.0187025486251442,0.0338703587985696,0.347275468051962,0.164719709436018
"23",0.4,0.3,0,0,3,3,0.0296707892685883,0.0291067780185545,0.0187310365924144,0.0338815486837403,0.347538527739385,0.165050122916785
"24",0.5,0.3,0,0,3,3,0.0342428044972034,0.0291581743887885,0.018767484651556,0.0338958700421301,0.347875532212057,0.165473325039519
"25",0,0.4,0,0,3,3,0.0190052917036499,0.0329303013403277,0.0187746215229427,0.0338557684423599,0.346932804764519,0.165556253118087
"26",0.1,0.4,0,0,3,3,0.0209309588954698,0.0329539504700485,0.0187897255566684,0.0338617178081007,0.34707248315397,0.165731823115128
"27",0.2,0.4,0,0,3,3,0.0232623960149293,0.032982625429135,0.0188080428149706,0.033868934110996,0.347241991592194,0.165944864331971
"28",0.3,0.4,0,0,3,3,0.0261304341300847,0.0330179644392457,0.018830622078509,0.0338778313973819,0.347451114228253,0.16620765734491
"29",0.4,0.4,0,0,3,3,0.0297208156816191,0.0330623044139253,0.0188589602919833,0.0338890009670358,0.347713845893222,0.166537761710107
"30",0.5,0.4,0,0,3,3,0.0342991762763437,0.0331190088401311,0.0188952136508597,0.0339032951447938,0.348050401842143,0.166960530272592
"31",0,0.5,0,0,3,3,0.0190469851520628,0.0379263971698665,0.0189357728364667,0.0338651825432867,0.34715385690116,0.16743412792086
"32",0.1,0.5,0,0,3,3,0.0209766496295477,0.0379525486232602,0.0189507711752176,0.0338711187869654,0.34729332723847,0.167609424368214
"33",0.2,0.5,0,0,3,3,0.0233128131131566,0.0379842556746748,0.0189689596299569,0.0338783189348786,0.347462577425071,0.167822125848514
"34",0.3,0.5,0,0,3,3,0.0261864734879869,0.0380233280957962,0.0189913790091375,0.0338871958751094,0.347671371144882,0.168084485995172
"35",0.4,0.5,0,0,3,3,0.0297835580131657,0.038072346676747,0.0190195145341079,0.0338983391184797,0.347933670726455,0.168414021643948
"36",0.5,0.5,0,0,3,3,0.0343698640696423,0.038135024261905,0.019055504823715,0.033912598140509,0.348269637994547,0.168836015572051
"37",0,0,0.1,0,3,3,0.0189209376603918,0.0211764936005365,0.0202647578272029,0.0338366897830424,0.346485305698102,0.161791931032879
"38",0.1,0,0.1,0,3,3,0.0208385111092631,0.0211928459416764,0.020281471140247,0.0338426648081455,0.346625382804913,0.161967858813065
"39",0.2,0,0.1,0,3,3,0.0231603759266633,0.0212126760038131,0.0203017413096834,0.0338499127272136,0.346795386972897,0.162181350617554
"40",0.3,0,0.1,0,3,3,0.0260170236210887,0.021237118832917,0.0203267301907532,0.0338588498759843,0.347005142358746,0.162444728355064
"41",0.4,0,0.1,0,3,3,0.0295938193584213,0.02126779463815,0.0203580968704659,0.0338700711020238,0.347268707653826,0.162775619389983
"42",0.5,0,0.1,0,3,3,0.0341560661268799,0.0213070374860118,0.0203982325929607,0.0338844344005467,0.34760640365165,0.163199491890936
"43",0,0.1,0.1,0,3,3,0.0189392937155183,0.0233171372542141,0.0203421278214277,0.0338408451011566,0.346582715256608,0.162607119171535
"44",0.1,0.1,0.1,0,3,3,0.020858630350815,0.0233349283666172,0.0203587999006311,0.0338468148904112,0.346722713909092,0.162783039489441
"45",0.2,0.1,0.1,0,3,3,0.0231825810262281,0.0233565026570548,0.020379019728833,0.0338540563495527,0.34689262024988,0.162996518569217
"46",0.3,0.1,0.1,0,3,3,0.0260417116421083,0.0233830945537518,0.0204039459632295,0.0338629853387715,0.347102250280143,0.163259874171996
"47",0.4,0.1,0.1,0,3,3,0.029621470265609,0.0234164658950004,0.0204352329484255,0.0338741959649683,0.347365649565795,0.163590725812806
"48",0.5,0.1,0.1,0,3,3,0.0341872335345012,0.0234591543130557,0.0204752647390898,0.0338885450332003,0.347703117016045,0.16401452647438
"49",0,0.2,0.1,0,3,3,0.0189613512730386,0.0259034400888414,0.0204351257634277,0.0338458356427181,0.346699745013778,0.163589591809927
"50",0.1,0.2,0.1,0,3,3,0.02088280594903,0.0259228964277168,0.0204517462831868,0.0338517990339207,0.346839646789962,0.163765481275337
"51",0.2,0.2,0.1,0,3,3,0.0232092620426488,0.0259464893153375,0.0204719031864112,0.0338590326021838,0.347009432433665,0.163978918542604
"52",0.3,0.2,0.1,0,3,3,0.0260713746403243,0.0259755680634226,0.0204967511557308,0.0338679516295034,0.347218907978031,0.164242214896706
"53",0.4,0.2,0.1,0,3,3,0.0296546910911843,0.0260120581616017,0.0205279386486828,0.0338791493238593,0.347482102986011,0.164572978288484
"54",0.5,0.2,0.1,0,3,3,0.0342246759992036,0.0260587323301574,0.0205678408157096,0.0338934810476807,0.347819289747241,0.164996640400474
"55",0,0.3,0.1,0,3,3,0.018988226429358,0.0290752618846502,0.0205484741516737,0.0338519121960398,0.34684230218993,0.164790947924053
"56",0.1,0.3,0.1,0,3,3,0.0209122606642321,0.0290966448475491,0.0205650286430246,0.033857867622186,0.34698208179407,0.164966764663954
"57",0.2,0.3,0.1,0,3,3,0.0232417677428658,0.029122572958281,0.0205851050006208,0.0338650913718048,0.347151715385847,0.165180108425843
"58",0.3,0.3,0.1,0,3,3,0.0261075110975234,0.0291545282320622,0.0206098528494819,0.033873998011703,0.347360996583811,0.165443280193307
"59",0.4,0.3,0.1,0,3,3,0.0296951585262179,0.0291946250999209,0.020640913176169,0.0338851796398596,0.347623935080286,0.1657738704164
"60",0.5,0.3,0.1,0,3,3,0.0342702809912998,0.0292459075037788,0.0206806498589821,0.0338994898413058,0.347960770221959,0.16619727993972
"61",0,0.4,0.1,0,3,3,0.0190214534209185,0.0330280639889131,0.0206886707505644,0.033859418892401,0.347018502006945,0.166282810020784
"62",0.1,0.4,0.1,0,3,3,0.020948675146085,0.033051660232413,0.0207051383800228,0.0338653641951293,0.347158123845004,0.166458479091563
"63",0.2,0.4,0.1,0,3,3,0.0232819516721878,0.0330802706509273,0.0207251088337586,0.0338725754732321,0.347327561336642,0.166671637286421
"64",0.3,0.4,0.1,0,3,3,0.0261521798808601,0.0331155293903608,0.02074972513956,0.0338814663917695,0.347536592316575,0.166934568917576
"65",0.4,0.4,0.1,0,3,3,0.0297451756702678,0.0331597673296802,0.0207806185583071,0.033892627652563,0.347799201305575,0.167264837191039
"66",0.5,0.4,0.1,0,3,3,0.0343266402069301,0.0332163388301815,0.0208201383444708,0.0339069106106715,0.348135586089198,0.167687796827587
"67",0,0.5,0.1,0,3,3,0.0190631319239119,0.0380352337866519,0.0208646191043498,0.0338688255650862,0.347239441152335,0.168164484064782
"68",0.1,0.5,0.1,0,3,3,0.0209943490639595,0.038061322407679,0.0208809691289105,0.033874757715107,0.347378854024601,0.168339871292632
"69",0.2,0.5,0.1,0,3,3,0.0233323495461955,0.0380929528299994,0.0209007962886511,0.0338819528016477,0.347548032169389,0.168552679723967
"70",0.3,0.5,0.1,0,3,3,0.0262081968322918,0.0381319300285081,0.0209252347623492,0.0338908233304048,0.347756732909391,0.16881516617331
"71",0.4,0.5,0.1,0,3,3,0.029807891278684,0.0381808277147307,0.0209559028078765,0.0339019582127952,0.348018908202767,0.169144850355522
"72",0.5,0.5,0.1,0,3,3,0.0343972952965742,0.0382433480621643,0.020995130204496,0.0339162059533478,0.348354702333718,0.169567015822955
"73",0,0,0.2,0,3,3,0.0189404353097186,0.0212568844446392,0.0225426011522428,0.0338411034601399,0.346588772761903,0.162657889438458
"74",0.1,0,0.2,0,3,3,0.0208598848796177,0.0212731978191357,0.0225609377775601,0.0338470736008762,0.346728782415456,0.162833942507951
"75",0.2,0,0.2,0,3,3,0.0231839700060375,0.0212929802702671,0.0225831760214498,0.0338543154772379,0.346898701898266,0.163047582368405
"76",0.3,0,0.2,0,3,3,0.0260432619473092,0.0213173637868925,0.0226105899663287,0.033863244965058,0.347108347780551,0.16331113579027
"77",0.4,0,0.2,0,3,3,0.0296232150788993,0.0213479640265526,0.0226449986658606,0.0338744561890209,0.347371766334187,0.163642235018965
"78",0.5,0,0.2,0,3,3,0.0341892124306829,0.0213871081252037,0.0226890233550049,0.033888805970694,0.347709257273995,0.164066351135599
"79",0,0.1,0.2,0,3,3,0.0189587958994655,0.0234048592113339,0.0226276868296453,0.0338452576380023,0.346686188342489,0.163475609446739
"80",0.1,0.1,0.2,0,3,3,0.0208800088396814,0.0234226066862183,0.0226459766122165,0.033851222518581,0.346826118903254,0.163651650237334
"81",0.2,0.1,0.2,0,3,3,0.0232061799323994,0.0234441276734767,0.0226681576845536,0.0338584579058739,0.34699593979017,0.163865271539549
"82",0.3,0.1,0.2,0,3,3,0.026067954747174,0.0234706531924577,0.0226955005129079,0.0338673791986544,0.347205459377694,0.164128795649205
"83",0.4,0.1,0.2,0,3,3,0.0296508704175272,0.0235039400127268,0.022729818796399,0.0338785797796135,0.34746871076511,0.16445984650122
"84",0.5,0.1,0.2,0,3,3,0.0342203833777408,0.0235465180600891,0.0227737256662154,0.0338929152777342,0.347805971713016,0.164883879327754
"85",0,0.2,0.2,0,3,3,0.0189808560683926,0.0259997108079935,0.0227299394680317,0.0338502461694807,0.346803210298271,0.16446101115387
"86",0.1,0.2,0.2,0,3,3,0.0209041870016864,0.026019117673044,0.0227481707826941,0.0338562046244816,0.346943043247382,0.164637015370663
"87",0.2,0.2,0.2,0,3,3,0.0232328633261804,0.0260426501492356,0.0227702805195369,0.0338634320878805,0.347112742552405,0.164850587934252
"88",0.3,0.2,0.2,0,3,3,0.0260976196903801,0.0260716537032702,0.0227975346559603,0.0338723433790644,0.347322106578789,0.165114044276351
"89",0.4,0.2,0.2,0,3,3,0.0296840923256824,0.0261080481170826,0.0228317402536932,0.0338835309794652,0.347585152360171,0.165444996220261
"90",0.5,0.2,0.2,0,3,3,0.0342578253293403,0.0261545974487547,0.0228755004199648,0.033897849073617,0.347922130967276,0.165868876915913
"91",0,0.3,0.2,0,3,3,0.0190077299063802,0.029181517138969,0.0228545375359308,0.0338563192604601,0.346945734134098,0.165665753022837
"92",0.1,0.3,0.2,0,3,3,0.0209336399149024,0.0292028432229796,0.0228726941369239,0.0338622697194379,0.347085444065527,0.165841677662346
"93",0.2,0.3,0.2,0,3,3,0.0232653664957235,0.0292287019089122,0.022894712756232,0.0338694873275642,0.347254990306518,0.166055148428114
"94",0.3,0.3,0.2,0,3,3,0.0261337524960814,0.0292605708208765,0.0229218536727053,0.0338783861869322,0.347464158754849,0.16631846999451
"95",0.4,0.3,0.2,0,3,3,0.0297245543543344,0.029300557878503,0.0229559155355145,0.0338895576673571,0.347726946511469,0.166649236022482
"96",0.5,0.3,0.2,0,3,3,0.0343034221439703,0.0293516971715006,0.0229994887833296,0.0339038541736491,0.348063571623689,0.16707284790365
"97",0,0.4,0.2,0,3,3,0.0190409479491382,0.0331459315200843,0.0230086003535692,0.0338638200312112,0.347121853990605,0.167161497716307
"98",0.1,0.4,0.2,0,3,3,0.0209700441590446,0.0331694613836363,0.0230266589197231,0.033869760333507,0.347261405202741,0.167337266445908
"99",0.2,0.4,0.2,0,3,3,0.023305538472005,0.0331979908234363,0.0230485580418387,0.0338769654301455,0.347430754197373,0.167550541680614
"100",0.3,0.4,0.2,0,3,3,0.026178406976123,0.0332331488960111,0.0230755505767888,0.0338858485205099,0.347639671041086,0.167813610864081
"101",0.4,0.4,0.2,0,3,3,0.0297745538835923,0.0332772589575938,0.0231094242482932,0.0338969995760496,0.347902127593108,0.168144039642154
"102",0.5,0.4,0.2,0,3,3,0.0343597589777028,0.033333664019156,0.0231527530902877,0.0339112687698769,0.348238300259434,0.168567182187816
"103",0,0.5,0.2,0,3,3,0.0190826030936073,0.0381664000083914,0.0232018725247469,0.0338732165505692,0.347342628666538,0.169047528870931
"104",0.1,0.5,0.2,0,3,3,0.0210156919579002,0.0381924100589975,0.0232197987636276,0.0338791436663152,0.347481969870814,0.169223005899527
"105",0.2,0.5,0.2,0,3,3,0.0233559067289906,0.0382239446862,0.0232415366846661,0.0338863325313557,0.347651058274231,0.169435919449086
"106",0.3,0.5,0.2,0,3,3,0.0262343897697021,0.0382628028968893,0.0232683292197154,0.0338951951843469,0.347859643377341,0.169698528821423
"107",0.4,0.5,0.2,0,3,3,0.0298372292940331,0.0383115495971054,0.0233019495168635,0.0339063198047588,0.348121664406453,0.170028355238253
"108",0.5,0.5,0.2,0,3,3,0.034430365678067,0.038373873732731,0.0233449498141837,0.0339205537145614,0.348457244199803,0.170450680429605
"109",0,0,0.3,0,3,3,0.0189643317801088,0.0213553851014991,0.0253505588030925,0.0338465097596854,0.346715556675168,0.163722591153829
"110",0.1,0,0.3,0,3,3,0.0208860797299342,0.0213716477279203,0.0253707969697764,0.0338524737475277,0.346855479641852,0.163898765094338
"111",0.2,0,0.3,0,3,3,0.0232128845658834,0.0213913682088312,0.0253953403683037,0.0338597080168852,0.347025290479717,0.164112546781404
"112",0.3,0,0.3,0,3,3,0.0260754150005818,0.0214156745851986,0.0254255943364299,0.0338686278690469,0.347234796193818,0.164376266674439
"113",0.4,0,0.3,0,3,3,0.0296592342805933,0.0214461766545386,0.0254635649288815,0.0338798265281494,0.347498027467797,0.164707559778107
"114",0.5,0,0.3,0,3,3,0.0342298227958065,0.0214851926559984,0.0255121420533368,0.033894159356681,0.347835257664461,0.165131896091238
"115",0,0.1,0.3,0,3,3,0.0189826940592379,0.0235123204864582,0.0254447384547923,0.0338506616673231,0.346812959133334,0.164543256021715
"116",0.1,0.1,0.3,0,3,3,0.0209062052374648,0.0235300112517822,0.0254649226006802,0.0338566203673075,0.346952802262809,0.164719411832647
"117",0.2,0.1,0.3,0,3,3,0.0232350957393085,0.0235514630064237,0.0254894000913153,0.0338638481143878,0.347122513609595,0.164933167878587
"118",0.3,0.1,0.3,0,3,3,0.0261001084754926,0.0235779023758503,0.0255195721193033,0.0338727597315083,0.347331891940844,0.165196849753057
"119",0.4,0.1,0.3,0,3,3,0.0296868892587676,0.023611079612363,0.0255574386083412,0.0338839476987197,0.347594954706895,0.165528083584732
"120",0.5,0.1,0.3,0,3,3,0.0342609915704098,0.0236535147641126,0.0256058802117293,0.0338982661839928,0.347931953244204,0.165952322729413
"121",0,0.2,0.3,0,3,3,0.0190047527976978,0.0261176146766484,0.0255578925109739,0.0338556466925149,0.346929946999185,0.165532056149109
"122",0.1,0.2,0.3,0,3,3,0.0209303814714374,0.0261369574141111,0.02557800937716,0.033861598935654,0.347069691662268,0.165708168449042
"123",0.2,0.2,0.3,0,3,3,0.0232617764586835,0.0261604116266038,0.0256024048105112,0.033868818721674,0.347239280402528,0.16592186736384
"124",0.3,0.2,0.3,0,3,3,0.026129769600445,0.0261893178346772,0.025632474865451,0.033877720292274,0.347448501926525,0.16618547115409
"125",0.4,0.2,0.3,0,3,3,0.0297201055633842,0.0262255884948408,0.025670211880676,0.0338888952244706,0.347711357555566,0.166516593175492
"126",0.5,0.2,0.3,0,3,3,0.034298425106477,0.0262719765840513,0.025718485079146,0.0339031962394542,0.348048071855437,0.166940663768406
"127",0,0.3,0.3,0,3,3,0.0190316194093439,0.0293116079607266,0.0256957319962854,0.0338617142796574,0.347072400280277,0.166740712517502
"128",0.1,0.3,0.3,0,3,3,0.0209598260345849,0.0293328605513195,0.0257157631172559,0.0338676584924976,0.347212020954381,0.166916736958786
"129",0.2,0.3,0.3,0,3,3,0.0232942697588163,0.0293586295779709,0.0257400540134319,0.0338748683820707,0.347381455462398,0.167130324058681
"130",0.3,0.3,0.3,0,3,3,0.0261658904204305,0.0293903870259215,0.0257699942292192,0.0338837574714452,0.347590479991055,0.167393780758612
"131",0.4,0.3,0.3,0,3,3,0.0297605525755852,0.0294302324834057,0.0258075665115693,0.0338949162240212,0.347853075859705,0.167724701476477
"132",0.5,0.3,0.3,0,3,3,0.0343440024736237,0.029481187462594,0.0258556256647541,0.0339091955791329,0.348189434524647,0.168148483687506
"133",0,0.4,0.3,0,3,3,0.0190648196104603,0.0332901816053401,0.0258661003291647,0.033869206248779,0.347248385799775,0.168240922736867
"134",0.1,0.4,0.3,0,3,3,0.0209962102075548,0.0333136260268207,0.0258860192987241,0.033875140268166,0.34738784666324,0.168416781349332
"135",0.2,0.4,0.3,0,3,3,0.0233344187960334,0.0333420512756605,0.0259101735286318,0.0338823376025912,0.347557082618437,0.168630160918429
"136",0.3,0.4,0.3,0,3,3,0.0262105181746983,0.0333770799003027,0.0259399441108218,0.0338912108708006,0.34776585396331,0.168893350502015
"137",0.4,0.4,0.3,0,3,3,0.0298105202462175,0.0334210256570681,0.0259773013632306,0.0339023491360081,0.348028116700463,0.169223915570024
"138",0.5,0.4,0.3,0,3,3,0.0344003003441336,0.0334772171025926,0.0260250814630296,0.0339166011043951,0.348364020561454,0.169647205067993
"139",0,0.5,0.3,0,3,3,0.0191064376328676,0.038326843330533,0.0260797185573955,0.0338785884303293,0.347468914068404,0.170131923874341
"140",0.1,0.5,0.3,0,3,3,0.021041816699593,0.0383527526967831,0.0260994867123532,0.0338845092268356,0.347608163746939,0.170307478967109
"141",0.2,0.5,0.3,0,3,3,0.0233847405151469,0.0383841646127795,0.0261234572656581,0.0338916902870391,0.347777137709636,0.170520482570764
"142",0.3,0.5,0.3,0,3,3,0.0262664477482892,0.0384228704805997,0.0261530000397914,0.0339005430676417,0.34798557562982,0.170783194822715
"143",0.4,0.5,0.3,0,3,3,0.0298731337130556,0.0384714240097673,0.0261900688240219,0.0339116548385699,0.348247400805852,0.171113135674356
"144",0.5,0.5,0.3,0,3,3,0.0344708335122232,0.0385334973488014,0.0262374751142541,0.0339258714551736,0.3485827093378,0.17153558009909
"145",0,0,0.4,0,3,3,0.0189941095782264,0.0214780868102655,0.0288746620459257,0.0338532418123994,0.34687350405595,0.165054565440121
"146",0.1,0,0.4,0,3,3,0.020918719932085,0.0214942812485448,0.0288971214079485,0.0338591978578133,0.347013312371121,0.165230835316047
"147",0.2,0,0.4,0,3,3,0.0232489113717824,0.0215139185186533,0.0289243570918517,0.0338664223157086,0.347182979809313,0.165444727436659
"148",0.3,0,0.4,0,3,3,0.026115473587304,0.0215381214124318,0.0289579274405429,0.0338753297540449,0.34739230102381,0.16570857308799
"149",0.4,0,0.4,0,3,3,0.02970410474289,0.0215684919552198,0.0290000563477109,0.0338865122500221,0.347655286659729,0.166040005314707
"150",0.5,0,0.4,0,3,3,0.0342804053642971,0.0216073366405652,0.0290539464295748,0.0339008233142504,0.347992176393755,0.166464485045482
"151",0,0.1,0.4,0,3,3,0.0190124675678506,0.0236461485846335,0.0289795498308374,0.033857389450845,0.346970856288865,0.165878633937573
"152",0.1,0.1,0.4,0,3,3,0.0209388403674771,0.0236637633441362,0.0290019458382807,0.0338633401775721,0.347110583907884,0.166054878518196
"153",0.2,0.1,0.4,0,3,3,0.0232711163842623,0.0236851223691899,0.0290291042629707,0.0338705580764095,0.347280150824068,0.166268736329595
"154",0.3,0.1,0.4,0,3,3,0.0261401593415343,0.0237114464530037,0.0290625786194789,0.0338794572353218,0.347489343403251,0.166532533308193
"155",0.4,0.1,0.4,0,3,3,0.0297317497053185,0.0237444772227276,0.0291045856772163,0.0338906289857103,0.347752158994612,0.166863892945309
"156",0.5,0.1,0.4,0,3,3,0.0343115606835389,0.0237867217070255,0.0291583173261607,0.0339049256416075,0.348088815170169,0.167288258560133
"157",0,0.2,0.4,0,3,3,0.0190345168757148,0.0262643991480748,0.0291055301745287,0.0338623683874592,0.347087761188671,0.166871347430201
"158",0.1,0.2,0.4,0,3,3,0.0209630058270427,0.0262836562039351,0.029127847490228,0.0338683126230619,0.347227389362379,0.167047540032054
"159",0.2,0.2,0.4,0,3,3,0.0232977845458679,0.0263070059097727,0.0291549099798026,0.0338755225199417,0.347396832497961,0.167261330467318
"160",0.3,0.2,0.4,0,3,3,0.0261698054719233,0.0263357822381786,0.029188265186676,0.033884411583238,0.347605866845809,0.167525036772178
"161",0.4,0.2,0.4,0,3,3,0.0297649475920492,0.0263718879755525,0.0292301210858646,0.033895570239497,0.347868473558728,0.167856268872538
"162",0.5,0.2,0.4,0,3,3,0.0343489708873243,0.0264180615214917,0.0292836563441244,0.0339098493539594,0.348204843352002,0.168280445935608
"163",0,0.3,0.4,0,3,3,0.0190613652286066,0.0294734978377108,0.0292589336531004,0.0338684270410174,0.347230077606765,0.168084487672957
"164",0.1,0.3,0.4,0,3,3,0.020992429855518,0.029494652601349,0.0292811510031363,0.03387436320878,0.347369580680917,0.168260582335297
"165",0.2,0.3,0.4,0,3,3,0.023330254387049,0.0295203023481176,0.0293080916682033,0.0338815631649033,0.347538868259393,0.16847424877119
"166",0.3,0.3,0.4,0,3,3,0.0262058989753463,0.0295519116232495,0.0293412956457465,0.0338904396940945,0.347747704010459,0.168737793021406
"167",0.4,0.3,0.4,0,3,3,0.0298053620641969,0.029591569045553,0.0293829598148766,0.0339015821071474,0.348010049006328,0.169068805127216
"168",0.5,0.3,0.4,0,3,3,0.0343945084933131,0.0296422796268439,0.0294362462068165,0.0339158394865143,0.348346060774708,0.169492670069922
"169",0,0.4,0.4,0,3,3,0.019094531876059,0.0334695983045633,0.0294484432061241,0.0338759055114158,0.347405835915854,0.169589772395825
"170",0.1,0.4,0.4,0,3,3,0.0210287766277377,0.0334929295081547,0.0294705303177227,0.0338818314466639,0.3475451779512,0.169765689217624
"171",0.2,0.4,0.4,0,3,3,0.023370361190602,0.0335212167652749,0.0294973123292868,0.0338890188018792,0.347714265512805,0.169979133595983
"172",0.3,0.4,0.4,0,3,3,0.0262504782868901,0.0335560740688327,0.0295303194792201,0.0338978794555316,0.347922846316278,0.170242392908287
"173",0.4,0.4,0.4,0,3,3,0.0298552731319495,0.0335998025776385,0.0295717343118712,0.0339090013169071,0.348184856042363,0.170573027124914
"174",0.5,0.4,0.4,0,3,3,0.0344507388384475,0.0336557119520279,0.0296246974278913,0.0339232312349039,0.348520410417423,0.170996371142099
"175",0,0.5,0.4,0,3,3,0.019136089673888,0.0385262688331289,0.0296859067795107,0.0338852667164988,0.347625983448709,0.171486349199681
"176",0.1,0.5,0.4,0,3,3,0.0210743163648548,0.0385520455031513,0.0297078195650874,0.0338911793928798,0.347765113009818,0.17166194830091
"177",0.2,0.5,0.4,0,3,3,0.0234206080874552,0.0385832957643724,0.0297343893305852,0.0338983504318047,0.34793393704714,0.17187499956036
"178",0.3,0.5,0.4,0,3,3,0.026306322879342,0.0386218010586775,0.02976713334655,0.0339071905488057,0.348142182591836,0.172137760494481
"179",0.4,0.5,0.4,0,3,3,0.0299177885818797,0.038670100481735,0.0298082151751404,0.0339182858598835,0.348403752562761,0.172467744283027
"180",0.5,0.5,0.4,0,3,3,0.0345211570108504,0.0387318443024076,0.0298607471163947,0.033932480364137,0.348738708993569,0.172890210023646
"181",0,0,0.5,0,3,3,0.0190318598958709,0.021633573412391,0.0333823861703303,0.0338617685731896,0.347073675246307,0.166751552633417
"182",0.1,0,0.5,0,3,3,0.0209600962560744,0.0216496730168531,0.0334074042556821,0.0338677140844024,0.347213327002129,0.166927850214499
"183",0.2,0,0.5,0,3,3,0.0232945768729201,0.0216691946523445,0.0334377407644404,0.033874925542495,0.347382799099443,0.167141768513281
"184",0.3,0,0.5,0,3,3,0.0261662440363607,0.0216932538950887,0.0334751298004524,0.0338838165556982,0.347591869791423,0.167405633387532
"185",0.4,0,0.5,0,3,3,0.0297609657150278,0.0217234421290077,0.0335220452766604,0.0338949777061953,0.347854523295873,0.167737066199262
"186",0.5,0,0.5,0,3,3,0.0343444927761886,0.0217620498379067,0.0335820482672808,0.0339092600997281,0.348190955147473,0.168161503161096
"187",0,0.1,0.5,0,3,3,0.0190502015887247,0.0238156744624492,0.0334997444631104,0.0338659083591856,0.347170906331781,0.167579476047101
"188",0.1,0.1,0.5,0,3,3,0.0209801983759892,0.0238331838280143,0.0335246869668223,0.0338718485191534,0.347310476427116,0.167755739554248
"189",0.2,0.1,0.5,0,3,3,0.0233167609798004,0.0238544143656628,0.0335549313561652,0.0338790533795507,0.34747984684813,0.167969612926341
"190",0.3,0.1,0.5,0,3,3,0.0261909054748067,0.023880578871739,0.0335922060223257,0.0338879360673174,0.347688787510414,0.168233416087217
"191",0.4,0.1,0.5,0,3,3,0.0297885817540666,0.0239134071918875,0.033638976474115,0.033899086416835,0.34795126926706,0.168564760028078
"192",0.5,0.1,0.5,0,3,3,0.0343756128167352,0.0239553886472575,0.0336987911718313,0.0339133543366063,0.348287465481501,0.168989062195702
"193",0,0.2,0.5,0,3,3,0.0190722259723839,0.0264502565028661,0.0336406461495199,0.0338708766679685,0.347287637453759,0.168576595743854
"194",0.1,0.2,0.5,0,3,3,0.0210043359824716,0.0264693951749065,0.0336654950753605,0.033876810301276,0.347427107013996,0.168752796930434
"195",0.2,0.2,0.5,0,3,3,0.0233433975837625,0.0264926005903992,0.0336956254402547,0.0338840071178521,0.347596352353568,0.168966590423718
"196",0.3,0.2,0.5,0,3,3,0.026220515249949,0.0265211977714612,0.0337327585942034,0.0338928796599279,0.347805133214345,0.169230287568848
"197",0.4,0.2,0.5,0,3,3,0.0298217369219625,0.0265570763288717,0.0337793496905992,0.0339040168561954,0.348067404187949,0.169561484820752
"198",0.5,0.2,0.5,0,3,3,0.0344129716951015,0.0266029548919518,0.0338389316792386,0.0339182671646746,0.348403311697473,0.169985574125683
"199",0,0.3,0.5,0,3,3,0.0190990355115221,0.0296783703424805,0.0338121315033554,0.0338769204900791,0.347429697565662,0.16979474158017
"200",0.1,0.3,0.5,0,3,3,0.0210337168346111,0.029699390538226,0.0338368620211854,0.0338828460182071,0.34756904081428,0.169970832592105
"201",0.2,0.3,0.5,0,3,3,0.0233758188003765,0.0297248763138732,0.0338668481534921,0.0338900328498173,0.347738129148629,0.170184487294386
"202",0.3,0.3,0.5,0,3,3,0.0262565531778301,0.02975628208444,0.0339038023772915,0.0338988928057795,0.347946709672364,0.170448004232308
"203",0.4,0.3,0.5,0,3,3,0.0298620867585312,0.0297956815785952,0.033950166831112,0.0339100136976425,0.348208716825094,0.170778958858132
"204",0.5,0.3,0.5,0,3,3,0.0344584326503345,0.0298460574949555,0.0340094550019955,0.0339242422007104,0.348544263771668,0.171202707336136
"205",0,0.4,0.5,0,3,3,0.0191321404952883,0.0336964958568252,0.034023840667707,0.0338843775800756,0.34760506685131,0.171305617441231
"206",0.1,0.4,0.5,0,3,3,0.021069995263579,0.0337196721528502,0.0340484176454957,0.0338902928390293,0.347744247747444,0.171481516122041
"207",0.2,0.4,0.5,0,3,3,0.0234158490135823,0.033747770723873,0.0340782168250837,0.0338974670268713,0.34791313450735,0.171694931278885
"208",0.3,0.4,0.5,0,3,3,0.0263010455195686,0.0337823939571145,0.0341149392467998,0.0339063110575663,0.348121458220888,0.17195814182724
"209",0.4,0.4,0.5,0,3,3,0.0299118975447413,0.0338258259881259,0.0341610102961506,0.0339174113405931,0.34838312786852,0.17228869182627
"210",0.5,0.4,0.5,0,3,3,0.0345145453905634,0.0338813510264629,0.03421991848565,0.03393161231916,0.34871821476143,0.172711885525827
"211",0,0.5,0.5,0,3,3,0.0191735984077646,0.0387782516608336,0.0342888983501832,0.0338937069612892,0.347824607617167,0.1732082051226
"212",0.1,0.5,0.5,0,3,3,0.0211154246235615,0.0388038479273987,0.0343132709750937,0.0338996089317875,0.347963574718118,0.173383769137643
